BAUM_NR;BAUMART;PFLANZJAHR;STAMM_DM;KRONE_DM;HOEHE;STANDORT;X;Y
16621;Stiel-Eiche, Sommer-Eiche;1946;54;6;12;Kampmoorweg;564207.61;5954728.31
16622;Stiel-Eiche, Sommer-Eiche;1951;69;10;12;Kampmoorweg;564214.25;5954741.32
16624;Stiel-Eiche, Sommer-Eiche;1951;55;10;16;Kampmoorweg;564245.01;5954798.00
16625;Stiel-Eiche, Sommer-Eiche;1956;45;8;13;Kampmoorweg;564254.18;5954815.37
16627;Stiel-Eiche, Sommer-Eiche;1973;32;8;14;Kampmoorweg;564256.86;5954819.99
16629;Stiel-Eiche, Sommer-Eiche;1956;50;8;14;Kampmoorweg;564259.88;5954825.47
16630;Stiel-Eiche, Sommer-Eiche;1971;35;7;15;Kampmoorweg;564261.41;5954829.57
16632;Stiel-Eiche, Sommer-Eiche;1946;57;10;15;Kampmoorweg;564265.73;5954836.93
16633;Stiel-Eiche, Sommer-Eiche;1956;44;7;12;Kampmoorweg;564271.30;5954847.34
16634;Stiel-Eiche, Sommer-Eiche;1956;47;7;11;Kohtla-Järve-Straße;564271.94;5954849.09
16644;Stiel-Eiche, Sommer-Eiche;1961;41;8;13;Kohtla-Järve-Straße;564292.08;5954886.52
16680;Stiel-Eiche, Sommer-Eiche;1921;88;18;17;Zwickmoor;565779.29;5955301.39
16683;Sand-Birke, Weiß-Birke, Warzen-Birke;1981;35;5;14;Zwickmoor;565781.47;5955293.49
16689;Stiel-Eiche, Sommer-Eiche;1936;74;17;19;Zwickmoor;565787.79;5955273.41
16691;Sand-Birke, Weiß-Birke, Warzen-Birke;1981;30;10;12;Zwickmoor;565793.89;5955266.77
16697;Moor-Birke;1981;35;8;15;Zwickmoor;565811.74;5955228.76
16698;Sand-Birke, Weiß-Birke, Warzen-Birke;1981;32;6;14;Zwickmoor;565811.92;5955227.88
16699;Moor-Birke;1986;29;9;13;Zwickmoor;565813.07;5955224.92
16701;Sand-Birke, Weiß-Birke, Warzen-Birke;1986;23;5;16;Zwickmoor;565813.11;5955214.39
16702;Sand-Birke, Weiß-Birke, Warzen-Birke;1981;30;6;18;Zwickmoor;565813.84;5955213.85
16703;Sand-Birke, Weiß-Birke, Warzen-Birke;1986;24;6;17;Zwickmoor;565814.54;5955212.97
16704;Sand-Birke, Weiß-Birke, Warzen-Birke;1976;39;10;18;Zwickmoor;565815.11;5955212.20
16705;Sand-Birke, Weiß-Birke, Warzen-Birke;1981;32;10;19;Zwickmoor;565814.06;5955211.89
16706;Sand-Birke, Weiß-Birke, Warzen-Birke;1991;22;5;15;Zwickmoor;565812.81;5955210.90
16708;Sand-Birke, Weiß-Birke, Warzen-Birke;1981;29;6;17;Zwickmoor;565820.17;5955207.30
16709;Stiel-Eiche, Sommer-Eiche;1971;38;12;16;Zwickmoor;565820.67;5955205.85
16710;Sand-Birke, Weiß-Birke, Warzen-Birke;1976;39;12;20;Zwickmoor;565821.66;5955204.64
16711;Stiel-Eiche, Sommer-Eiche;1961;47;10;13;Zwickmoor;565825.82;5955196.76
16713;Berg-Ahorn, Wald-Ahorn;1961;44;9;14;Hofweg;569180.52;5950441.27
16716;Stiel-Eiche, Sommer-Eiche;1933;70;13;17;Hofweg;568960.49;5950475.08
16717;Sand-Birke, Weiß-Birke, Warzen-Birke;1976;40;9;14;Hofweg;568938.84;5950476.61
16718;Stiel-Eiche, Sommer-Eiche;1921;76;19;18;Hofweg;568908.97;5950489.64
16719;Stiel-Eiche, Sommer-Eiche;1936;61;14;19;Hofweg;568895.75;5950491.93
16720;Stiel-Eiche, Sommer-Eiche;1961;50;13;18;Hofweg;568891.94;5950492.32
16722;Stiel-Eiche, Sommer-Eiche;1930;71;17;18;Hofweg;568873.60;5950496.49
16723;Stiel-Eiche, Sommer-Eiche;1921;7;13;19;Hofweg;568859.22;5950502.87
16724;Stiel-Eiche, Sommer-Eiche;1930;71;14;17;Hofweg;568850.26;5950507.84
16725;Stiel-Eiche, Sommer-Eiche;1929;74;15;19;Hofweg;568836.84;5950514.06
16726;Stiel-Eiche, Sommer-Eiche;1906;97;17;21;Hofweg;568830.60;5950517.47
16727;Stiel-Eiche, Sommer-Eiche;1921;77;16;20;Hofweg;568814.42;5950516.58
16728;Stiel-Eiche, Sommer-Eiche;1901;102;17;21;Hofweg;568810.79;5950527.25
16732;Schwarz-Erle, Rot-Erle;1976;41;6;9;Hofweg;568775.31;5950543.28
16733;Schwarz-Erle, Rot-Erle;1976;40;7;14;Hofweg;568762.07;5950550.16
16735;Schwarz-Erle, Rot-Erle;1976;38;8;14;Hofweg;568756.30;5950552.92
16736;Schwarz-Erle, Rot-Erle;1981;33;6;14;Hofweg;568747.47;5950557.49
16737;Schwarz-Erle, Rot-Erle;1976;36;8;14;Hofweg;568738.53;5950561.44
16738;Schwarz-Erle, Rot-Erle;1976;44;8;13;Hofweg;568728.69;5950566.72
16739;Schwarz-Erle, Rot-Erle;1976;35;7;13;Hofweg;568718.78;5950571.52
16740;Schwarz-Erle, Rot-Erle;1976;37;8;12;Hofweg;568714.30;5950573.89
16742;Schwarz-Erle, Rot-Erle;1951;64;1;5;Hofweg;568700.64;5950581.63
16746;Schwarz-Erle, Rot-Erle;1976;41;6;14;Hofweg;568663.20;5950599.71
16748;Schwarz-Erle, Rot-Erle;1951;67;14;16;Hofweg;568627.54;5950617.44
16749;Schwarz-Erle, Rot-Erle;1961;57;9;17;Hofweg;568621.35;5950621.01
16750;Schwarz-Erle, Rot-Erle;1961;54;7;10;Hofweg;568614.73;5950624.27
16751;Schwarz-Erle, Rot-Erle;1961;55;11;16;Hofweg;568599.13;5950631.86
16752;Schwarz-Erle, Rot-Erle;1951;68;9;17;Hofweg;568585.71;5950638.49
16753;Schwarz-Erle, Rot-Erle;1961;50;7;15;Hofweg;568579.22;5950641.73
16754;Schwarz-Erle, Rot-Erle;1961;55;9;16;Hofweg;568561.51;5950650.63
16755;Schwarz-Erle, Rot-Erle;1951;69;9;18;Hofweg;568553.25;5950655.35
16756;Schwarz-Erle, Rot-Erle;1966;51;8;16;Hofweg;568543.26;5950660.78
16758;Sand-Birke, Weiß-Birke, Warzen-Birke;1976;41;9;15;Hofweg;568531.11;5950665.90
16759;Schwarz-Erle, Rot-Erle;1961;52;8;16;Hofweg;568523.89;5950669.15
16761;Schwarz-Erle, Rot-Erle;1966;52;9;17;Hofweg;568500.26;5950671.84
16763;Schwarz-Erle, Rot-Erle;1961;54;10;18;Hofweg;568495.88;5950681.36
16765;Schwarz-Erle, Rot-Erle;1966;50;8;15;Hofweg;568487.79;5950678.30
16766;Schwarz-Erle, Rot-Erle;1971;50;10;18;Hofweg;568489.82;5950684.30
16767;Schwarz-Erle, Rot-Erle;1971;39;7;8;Hofweg;568469.91;5950686.92
16769;Schwarz-Erle, Rot-Erle;1976;42;6;8;Hofweg;568463.84;5950689.96
16771;Stiel-Eiche, Sommer-Eiche;1881;101;1;3.5;Hofweg;568417.33;5950708.86
16772;Stiel-Eiche, Sommer-Eiche;1861;108;4;9;Hofweg;568396.60;5950709.91
16773;Stiel-Eiche, Sommer-Eiche;1881;103;15;18;Hofweg;568390.60;5950711.60
16775;Stiel-Eiche, Sommer-Eiche;1930;70;10;19;Hofweg;568376.42;5950713.61
16776;Stiel-Eiche, Sommer-Eiche;1926;71;7;12;Hofweg;568369.75;5950712.65
16777;Stiel-Eiche, Sommer-Eiche;1930;71;14;19;Hofweg;568356.95;5950715.23
16778;Stiel-Eiche, Sommer-Eiche;1936;64;11;17;Hofweg;568349.37;5950716.50
16787;Rot-Buche;1916;85;19;20;Ulzburger Straße;566001.77;5952634.78
16802;Stiel-Eiche, Sommer-Eiche;1958;64;14;18;Spielplatz Waldbühnenweg;565170.88;5954271.80
16803;Stiel-Eiche, Sommer-Eiche;1968;44;9;10;Spielplatz Waldbühnenweg;565166.91;5954266.57
16804;Stiel-Eiche, Sommer-Eiche;1948;69;14;17;Spielplatz Waldbühnenweg;565161.29;5954258.95
16805;Stiel-Eiche, Sommer-Eiche;1978;40;7;11;Spielplatz Waldbühnenweg;565155.72;5954251.60
16806;Stiel-Eiche, Sommer-Eiche;1938;71;14;18;Spielplatz Waldbühnenweg;565151.53;5954247.18
16807;Stiel-Eiche, Sommer-Eiche;1918;84;16;22;Spielplatz Waldbühnenweg;565145.54;5954238.79
16808;Stiel-Eiche, Sommer-Eiche;1918;84;16;22;Spielplatz Waldbühnenweg;565143.64;5954236.64
16811;Stiel-Eiche, Sommer-Eiche;1933;92;16;22;Spielplatz Waldbühnenweg;565119.27;5954207.14
16815;Stiel-Eiche, Sommer-Eiche;1938;74;15;19;Spielplatz Waldbühnenweg;565095.89;5954177.03
16816;Stiel-Eiche, Sommer-Eiche;1948;67;14;19;Spielplatz Waldbühnenweg;565090.06;5954171.04
16818;Stiel-Eiche, Sommer-Eiche;1933;80;16;18;Spielplatz Waldbühnenweg;565082.74;5954161.02
16819;Stiel-Eiche, Sommer-Eiche;1948;65;15;16;Spielplatz Waldbühnenweg;565074.99;5954151.30
16820;Stiel-Eiche, Sommer-Eiche;1953;59;10;15;Spielplatz Waldbühnenweg;565070.22;5954144.71
16823;Sand-Birke, Weiß-Birke, Warzen-Birke;1980;40;9;17;Grünzug Waldbühnenweg / Kuno-Liesenberg-Kehre;565045.02;5954096.49
16825;Stiel-Eiche, Sommer-Eiche;1963;56;11;18;Spielplatz Waldbühnenweg;565005.19;5954062.17
16826;Sand-Birke, Weiß-Birke, Warzen-Birke;1980;53;12;18;Waldbühnenweg;564971.34;5954003.93
16828;Stiel-Eiche, Sommer-Eiche;1946;54;14;16;Waldbühnenweg;564960.36;5953989.10
16829;Stiel-Eiche, Sommer-Eiche;1913;95;15;15;Spielplatz Waldbühnenweg;564953.26;5953998.07
16830;Stiel-Eiche, Sommer-Eiche;1928;83;16;17;Spielplatz Waldbühnenweg;564942.37;5953985.80
16831;Rot-Buche;1871;117;19;25;Waldbühnenweg;564951.62;5953979.19
16833;Stiel-Eiche, Sommer-Eiche;1933;70;16;24;Waldbühnenweg;564948.77;5953975.82
16835;Stiel-Eiche, Sommer-Eiche;1938;77;14;17;Spielplatz Waldbühnenweg;564931.93;5953972.58
16839;Stiel-Eiche, Sommer-Eiche;1933;67;13;16;Pilzhagen;564900.39;5953933.30
16841;Stiel-Eiche, Sommer-Eiche;1929;74;14;16;Pilzhagen;564889.47;5953922.83
16843;Stiel-Eiche, Sommer-Eiche;1901;101;18;18;Pilzhagen;564872.99;5953906.14
16855;Stiel-Eiche, Sommer-Eiche;1911;85;16;18;Pilzhagen;564829.28;5953862.23
16861;Stiel-Eiche, Sommer-Eiche;1911;95;15;18;Pilzhagen;564847.35;5953880.79
16867;Stiel-Eiche, Sommer-Eiche;1921;78;16;18;Pilzhagen;564804.14;5953837.29
16869;Stiel-Eiche, Sommer-Eiche;1909;95;18;20;Pilzhagen;564789.34;5953821.37
16922;Stiel-Eiche, Sommer-Eiche;1981;29;7;6;Dreibekenweg;564403.18;5953938.42
16923;Rot-Buche;1973;35;6;6;Dreibekenweg;564407.73;5953944.43
16924;Stiel-Eiche, Sommer-Eiche;1981;27;5;6;Dreibekenweg;564413.29;5953952.19
16925;Spitz-Ahorn;1973;43;8;12;Dreibekenweg;564418.55;5953959.21
16926;Stiel-Eiche, Sommer-Eiche;1951;81;16;18;Dreibekenweg;564421.61;5953967.52
16927;Gemeine Hainbuche, Weißbuche;1941;52;12;14;Moorweg;566927.34;5952920.46
16928;Stiel-Eiche, Sommer-Eiche;1931;68;15;16;Moorweg;566948.18;5952916.28
16929;Stiel-Eiche, Sommer-Eiche;1951;49;11;15;Moorweg;566982.16;5952909.08
16930;Stiel-Eiche, Sommer-Eiche;1936;68;15;16;Moorweg;566993.59;5952906.70
16932;Stiel-Eiche, Sommer-Eiche;1941;65;16;17;Moorweg;567018.81;5952901.08
16933;Stiel-Eiche, Sommer-Eiche;1946;54;18;17;Moorweg;567028.42;5952898.61
16936;Stiel-Eiche, Sommer-Eiche;1946;57;14;18;Moorweg;567062.78;5952891.68
16937;Stiel-Eiche, Sommer-Eiche;1911;93;19;19;Moorweg;567066.86;5952891.32
16943;Sand-Birke, Weiß-Birke, Warzen-Birke;1971;42;11;16;Moorweg;567115.52;5952878.32
16948;Föhre, Gemeine Kiefer;1956;47;8;14;Moorweg;567155.96;5952867.38
16949;Stiel-Eiche, Sommer-Eiche;1956;52;14;17;Moorweg;567161.03;5952865.77
16950;Hänge-Birke;1966;46;9;15;Moorweg;567163.54;5952865.43
16951;Stiel-Eiche, Sommer-Eiche;1936;68;20;17;Moorweg;567242.82;5952843.89
16952;Sand-Birke, Weiß-Birke, Warzen-Birke;1971;39;8;17;Moorweg;567248.20;5952841.26
16953;Sand-Birke, Weiß-Birke, Warzen-Birke;1956;63;9;17;Moorweg;567248.20;5952842.59
16954;Stiel-Eiche, Sommer-Eiche;1921;86;21;18;RRB Moorweg;567253.97;5952839.38
16955;Stiel-Eiche, Sommer-Eiche;1956;57;17;18;Moorweg;567306.73;5952828.87
16962;Stiel-Eiche, Sommer-Eiche;1966;42;9;17;Moorweg;567327.99;5952830.71
16963;Stiel-Eiche, Sommer-Eiche;1976;32;11;16;Moorweg;567328.35;5952831.00
16964;Stiel-Eiche, Sommer-Eiche;1966;38;10;18;Moorweg;567329.98;5952830.52
16965;Stiel-Eiche, Sommer-Eiche;1976;27;7;17;Moorweg;567331.19;5952830.22
16966;Stiel-Eiche, Sommer-Eiche;1971;34;10;19;Moorweg;567333.40;5952829.81
16968;Stiel-Eiche, Sommer-Eiche;1971;36;12;20;Moorweg;567341.08;5952827.89
16969;Moor-Birke;1971;46;11;18;Grünstreifen Moorweg;567342.43;5952829.44
16970;Rot-Buche;1961;47;16;18;Moorweg;567344.44;5952827.80
16972;Moor-Birke;1966;46;1;19;Moorweg;567347.53;5952804.25
16978;Sand-Birke, Weiß-Birke, Warzen-Birke;1971;38;13;17;Stonsdorfer Weg;566997.17;5951313.12
16981;Sand-Birke, Weiß-Birke, Warzen-Birke;1986;27;8;11;Tucheler Weg;566957.81;5951081.06
16982;Sand-Birke, Weiß-Birke, Warzen-Birke;1976;41;12;19;Spielplatz Tucheler Weg;566925.38;5951041.82
16983;Sand-Birke, Weiß-Birke, Warzen-Birke;1977;50;11;23;Spielplatz Tucheler Weg;566925.50;5951043.65
17029;Rottanne, Gemeine Fichte, Rot-Fichte;1976;27;4;17;Segeberger Chaussee;568261.94;5949256.29
17030;Rottanne, Gemeine Fichte, Rot-Fichte;1956;42;11;17;Segeberger Chaussee;568262.65;5949256.87
17031;Sand-Birke, Weiß-Birke, Warzen-Birke;1991;18;5;8;Segeberger Chaussee;568262.65;5949258.87
17035;Sand-Birke, Weiß-Birke, Warzen-Birke;1981;39;14;18;Segeberger Chaussee;568271.70;5949266.51
17036;Sand-Birke, Weiß-Birke, Warzen-Birke;1981;31;9;18;Segeberger Chaussee;568275.04;5949266.93
17038;Sand-Birke, Weiß-Birke, Warzen-Birke;1976;36;10;18;Segeberger Chaussee;568278.92;5949268.51
17039;Sand-Birke, Weiß-Birke, Warzen-Birke;1971;38;14;18;Segeberger Chaussee;568278.96;5949269.57
17089;Sand-Birke, Weiß-Birke, Warzen-Birke;1998;22;6;10;Rosa-Luxemburg-Weg;564812.09;5951273.98
17090;Sand-Birke, Weiß-Birke, Warzen-Birke;1998;32;7;13;Rosa-Luxemburg-Weg;564809.12;5951265.34
17091;Sand-Birke, Weiß-Birke, Warzen-Birke;1998;30;8;13;Rosa-Luxemburg-Weg;564805.96;5951255.68
17092;Sand-Birke, Weiß-Birke, Warzen-Birke;1998;25;6;10;Rosa-Luxemburg-Weg;564818.05;5951271.83
17094;Sand-Birke, Weiß-Birke, Warzen-Birke;1998;20;5;12;Rosa-Luxemburg-Weg;564814.01;5951252.90
17098;Sand-Birke, Weiß-Birke, Warzen-Birke;2002;15;4;7;Rosa-Luxemburg-Weg;564801.67;5951215.04
17099;Sand-Birke, Weiß-Birke, Warzen-Birke;1998;23;6;13;Rosa-Luxemburg-Weg;564796.82;5951206.65
17100;Sand-Birke, Weiß-Birke, Warzen-Birke;1998;25;5;14;Rosa-Luxemburg-Weg;564789.72;5951200.94
17102;Stadt-Linde;2004;16;4;7;Oadby-and-Wigston-Straße;564434.84;5950846.25
17103;Eiche;1996;18;5;8;Oadby-and-Wigston-Straße;564452.37;5951237.57
17104;Eingriffliger Weißdorn;1998;13;2;4;Frieda-Nadig-Stieg;564734.17;5951081.53
17105;Eingriffliger Weißdorn;1998;14;2;3;Frieda-Nadig-Stieg;564752.44;5951077.36
17106;Gemeine Rosskastanie, Balkan-Rosskastanie;1998;22;4;5;Frieda-Nadig-Stieg;564776.99;5951074.58
17107;Spitz-Ahorn;1976;38;10;16;Falkenbergstraße;566523.70;5951237.26
17108;Spitz-Ahorn;1976;35;10;15;Falkenbergstraße;566524.05;5951236.42
17109;Winter-Linde;1997;28;6;11;Grünzüge im B202;566483.00;5953085.60
17110;Winter-Linde;1997;26;8;13;Grünzüge im B202;566485.79;5953084.61
17111;Winter-Linde;1997;24;7;13;Grünzüge im B202;566488.75;5953084.29
17112;Winter-Linde;1997;28;8;13;Grünzüge im B202;566491.79;5953084.62
17113;Winter-Linde;1997;28;8;13;Grünzüge im B202;566494.57;5953085.56
17114;Zerr-Eiche;1991;34;9;12;Dietrich-Bonhoeffer-Straße;566487.64;5953116.95
17115;Zerr-Eiche;1986;33;8;10;Dietrich-Bonhoeffer-Straße;566488.13;5953143.77
17117;Zerr-Eiche;1986;35;9;11;Dietrich-Bonhoeffer-Straße;566488.50;5953156.04
17118;Zerr-Eiche;1991;27;7;9;Dietrich-Bonhoeffer-Straße;566488.96;5953176.27
17119;Zerr-Eiche;1991;23;7;11;Dietrich-Bonhoeffer-Straße;566489.16;5953188.11
17120;Zerr-Eiche;1991;20;4;8;Dietrich-Bonhoeffer-Straße;566489.80;5953210.04
17121;Baumhasel;1996;26;5;8;Johann-Hinrich-Wichern-Straße;566283.94;5953364.55
17122;Baumhasel;1996;22;5;7;Johann-Hinrich-Wichern-Straße;566284.38;5953355.12
17123;Baumhasel;1996;21;4;7;Johann-Hinrich-Wichern-Straße;566293.47;5953343.54
17124;Baumhasel;1991;28;6;8;Johann-Hinrich-Wichern-Straße;566296.27;5953328.89
17125;Baumhasel;1996;20;4;7;Johann-Hinrich-Wichern-Straße;566304.81;5953329.75
17126;Baumhasel;1996;20;5;6.5;Johann-Hinrich-Wichern-Straße;566311.95;5953321.09
17127;Baumhasel;1996;20;4;6;Johann-Hinrich-Wichern-Straße;566308.87;5953313.64
17128;Baumhasel;1996;20;4;7;Johann-Hinrich-Wichern-Straße;566318.09;5953313.74
17129;Baumhasel;1996;19;4;6.5;Johann-Hinrich-Wichern-Straße;566327.19;5953318.86
17130;Baumhasel;1996;20;5;7;Johann-Hinrich-Wichern-Straße;566326.07;5953312.31
17131;Baumhasel;1996;21;5;7;Johann-Hinrich-Wichern-Straße;566324.70;5953305.73
17132;Baumhasel;1996;22;4;7;Johann-Hinrich-Wichern-Straße;566316.34;5953303.52
17133;Baumhasel;1996;20;4;6;Albert-Schweitzer-Straße;566316.20;5953296.43
17134;Baumhasel;1991;28;6;8;Albert-Schweitzer-Straße;566321.85;5953286.90
17135;Baumhasel;1991;25;5;7.5;Johann-Hinrich-Wichern-Straße;566333.70;5953299.33
17136;Baumhasel;1996;25;5;7.5;Johann-Hinrich-Wichern-Straße;566332.48;5953292.34
17137;Baumhasel;1996;15;3;5.5;Johann-Hinrich-Wichern-Straße;566352.46;5953296.63
17138;Baumhasel;1996;18;3;6;Johann-Hinrich-Wichern-Straße;566357.52;5953288.76
17139;Baumhasel;1996;19;4;6;Johann-Hinrich-Wichern-Straße;566368.45;5953287.15
17140;Baumhasel;1996;20;4;7;Johann-Hinrich-Wichern-Straße;566370.64;5953294.16
17141;Baumhasel;1996;17;3;6;Johann-Hinrich-Wichern-Straße;566380.99;5953285.48
17142;Baumhasel;1996;20;4;7;Johann-Hinrich-Wichern-Straße;566389.59;5953291.39
17143;Baumhasel;1996;19;4;6.5;Johann-Hinrich-Wichern-Straße;566398.86;5953290.07
17144;Baumhasel;1996;19;4;6;Johann-Hinrich-Wichern-Straße;566399.52;5953282.81
17145;Baumhasel;1996;19;4;6;Johann-Hinrich-Wichern-Straße;566417.12;5953287.17
17146;Baumhasel;1996;18;4;6;Johann-Hinrich-Wichern-Straße;566418.25;5953279.75
17147;Baumhasel;1996;16;3;6;Johann-Hinrich-Wichern-Straße;566435.61;5953276.96
17148;Baumhasel;1996;19;4;7;Johann-Hinrich-Wichern-Straße;566434.69;5953284.46
17149;Baumhasel;1996;21;4;6.5;Johann-Hinrich-Wichern-Straße;566447.65;5953282.27
17150;Baumhasel;1996;17;3;5.5;Johann-Hinrich-Wichern-Straße;566446.65;5953275.19
17151;Baumhasel;1996;18;4;6.5;Johann-Hinrich-Wichern-Straße;566477.31;5953270.31
17152;Baumhasel;1996;18;3;6;Johann-Hinrich-Wichern-Straße;566479.05;5953277.22
17153;Baumhasel;1996;20;4;6;Johann-Hinrich-Wichern-Straße;566490.33;5953275.40
17154;Baumhasel;1996;19;4;6.5;Johann-Hinrich-Wichern-Straße;566502.26;5953274.24
17155;Baumhasel;1996;18;3;6;Johann-Hinrich-Wichern-Straße;566503.39;5953267.17
17156;Baumhasel;1996;18;4;7;Johann-Hinrich-Wichern-Straße;566519.46;5953278.27
17157;Baumhasel;1996;19;4;6;Johann-Hinrich-Wichern-Straße;566530.71;5953273.54
17158;Baumhasel;1996;18;2;6;Johann-Hinrich-Wichern-Straße;566549.17;5953278.05
17159;Baumhasel;1996;20;4;6.5;Johann-Hinrich-Wichern-Straße;566547.36;5953284.96
17160;Baumhasel;1996;19;4;6;Johann-Hinrich-Wichern-Straße;566561.44;5953279.03
17161;Baumhasel;1996;16;4;6;Johann-Hinrich-Wichern-Straße;566566.08;5953287.14
17162;Baumhasel;1996;20;4;7;Johann-Hinrich-Wichern-Straße;566586.64;5953283.19
17163;Baumhasel;1991;21;4;7;Johann-Hinrich-Wichern-Straße;566601.42;5953280.78
17164;Feld-Ahorn, Hecken-Ahorn;1991;21;4;6;Hinrich-Thieß-Straße;566461.62;5952892.19
17165;Feld-Ahorn, Hecken-Ahorn;1996;15;3;5;Hinrich-Thieß-Straße;566448.23;5952896.44
17166;Feld-Ahorn, Hecken-Ahorn;1996;15;3;4.5;Hinrich-Thieß-Straße;566443.36;5952888.50
17168;Feld-Ahorn, Hecken-Ahorn;1996;15;3;4.5;Hinrich-Thieß-Straße;566428.35;5952893.18
17169;Feld-Ahorn, Hecken-Ahorn;1996;13;3;4.3;Hinrich-Thieß-Straße;566415.45;5952897.18
17170;Feld-Ahorn, Hecken-Ahorn;1996;15;4;4.5;Hinrich-Thieß-Straße;566401.18;5952901.44
17171;Felsen-Ahorn, Wein-Ahorn, Burgen-Ahorn, Französischer Ahor;1996;17;4;5;Hinrich-Thieß-Straße;566390.70;5952904.53
17172;Feld-Ahorn, Hecken-Ahorn;1996;14;3;4.5;Hinrich-Thieß-Straße;566380.17;5952907.72
17173;Feld-Ahorn, Hecken-Ahorn;1996;14;4;4.5;Hinrich-Thieß-Straße;566374.04;5952909.58
17174;Feld-Ahorn, Hecken-Ahorn;1996;20;4;6;Hinrich-Thieß-Straße;566363.50;5952912.68
17175;Feld-Ahorn, Hecken-Ahorn;1991;20;6;9;Hinrich-Thieß-Straße;566502.24;5953047.17
17176;Feld-Ahorn, Hecken-Ahorn;1991;17;4;8;Hinrich-Thieß-Straße;566505.42;5953058.49
17177;Feld-Ahorn, Hecken-Ahorn;1991;21;6;10;Hinrich-Thieß-Straße;566508.62;5953065.06
17179;Feld-Ahorn, Hecken-Ahorn;1991;23;5;8;Hinrich-Thieß-Straße;566513.21;5953051.78
17180;Feld-Ahorn, Hecken-Ahorn;1991;16;3;4;Hinrich-Thieß-Straße;566297.82;5952939.92
17181;Feld-Ahorn, Hecken-Ahorn;1991;21;5;7;Hinrich-Thieß-Straße;566278.80;5952957.87
17182;Feld-Ahorn, Hecken-Ahorn;1991;17;4;6.5;Hinrich-Thieß-Straße;566275.77;5952977.04
17183;Feld-Ahorn, Hecken-Ahorn;1991;20;5;7;Hinrich-Thieß-Straße;566270.63;5953026.93
17184;Feld-Ahorn, Hecken-Ahorn;1991;17;4;7;Hinrich-Thieß-Straße;566268.80;5953046.61
17185;Feld-Ahorn, Hecken-Ahorn;1991;21;6;8;Hinrich-Thieß-Straße;566254.96;5953051.24
17186;Rosskastanie, Art unbekannt;1991;28;6;8;Hinrich-Thieß-Straße;566256.95;5953062.49
17187;Feld-Ahorn, Hecken-Ahorn;1991;21;6;7;Hinrich-Thieß-Straße;566246.72;5953061.30
17188;Scharz-Birke, Ufer-Birke;1996;20;4;8;Hans-Friedrich-Dibbern-Straße;566322.41;5952846.65
17189;Scharz-Birke, Ufer-Birke;1996;19;5;8;Hans-Friedrich-Dibbern-Straße;566327.39;5952870.33
17190;Scharz-Birke, Ufer-Birke;1996;20;4;8;Hans-Friedrich-Dibbern-Straße;566332.81;5952888.82
17191;Scharz-Birke, Ufer-Birke;1996;20;4;7;Hans-Friedrich-Dibbern-Straße;566338.09;5952906.80
17192;Scharz-Birke, Ufer-Birke;1996;20;4;8;Hans-Friedrich-Dibbern-Straße;566346.04;5952933.36
17193;Scharz-Birke, Ufer-Birke;1996;22;4;9;Hans-Friedrich-Dibbern-Straße;566339.20;5952935.60
17194;Scharz-Birke, Ufer-Birke;1996;17;4;8;Hans-Friedrich-Dibbern-Straße;566351.49;5952960.38
17197;Kugel-Ahorn, Spitz-Ahorn;1997;14;3;3;Apmannsweg;565888.62;5952289.27
17198;Kugel-Ahorn, Spitz-Ahorn;1998;14;4;3;Apmannsweg;565896.02;5952289.38
17199;Kugel-Ahorn, Spitz-Ahorn;1998;14;4;3;Apmannsweg;565903.30;5952289.53
17200;Kugel-Ahorn, Spitz-Ahorn;1993;19;4;4;Apmannsweg;565911.39;5952289.68
17201;Kugel-Ahorn, Spitz-Ahorn;1993;19;4;3.4;Apmannsweg;565918.71;5952289.81
17210;Kaiser-Linde;2008;20;4;7;Niendorfer Straße;564789.44;5945946.61
17211;Kaiser-Linde;2008;19;5;7;Niendorfer Straße;564787.81;5945930.27
17212;Kaiser-Linde;2008;16;4;6;Niendorfer Straße;564786.12;5945903.12
17213;Stiel-Eiche, Sommer-Eiche;1966;36;10;11;Glashütter Damm;566851.15;5949428.73
17214;Oxelbeere, Schwedische Mehlbeere;1971;38;7;5;Zwickmöhlen;565905.58;5954900.16
17215;Oxelbeere, Schwedische Mehlbeere;1966;38;8;7;Zwickmöhlen;565922.70;5954907.80
17216;Oxelbeere, Schwedische Mehlbeere;1996;16;3;5;An der Koppel;565813.38;5955109.25
17217;Kahle Felsenbirne;1996;9;4;4;Ulzburger Straße;565659.91;5955259.11
17218;Kahle Felsenbirne;1996;9;4;3.5;Ulzburger Straße;565659.99;5955248.70
17221;Winter-Linde;1951;48;5;14;Segeberger Chaussee;566573.11;5948708.00
17227;Stiel-Eiche, Sommer-Eiche;1861;125;18;22;Heinrich-Lönnies-Straße;566106.28;5950037.31
17229;Stiel-Eiche, Sommer-Eiche;1881;68;20;21;Grünfläche Heinr.-Lönnies-Straße;566079.09;5950085.60
17241;Stiel-Eiche, Sommer-Eiche;1961;44;12;18;In de Tarpen;564964.46;5946748.56
17242;Stiel-Eiche, Sommer-Eiche;1961;46;10;14;In de Tarpen;564897.45;5946769.03
17245;Stiel-Eiche, Sommer-Eiche;1896;111;17;19;In de Tarpen;564838.17;5946804.42
17246;Stiel-Eiche, Sommer-Eiche;1931;68;11;19;In de Tarpen;564782.28;5946799.99
